1	μοῦσαι	Μοῦσα	NN	number=PLURAL|gender=FEMININE|case=VOCATIVE	
18	τότε	τότε	ADV	_	
19	δ̓	δέ		_	
20	ἄμβατός	ἀναβατός	ADJ	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
21	ἐστι	εἰμί	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
22	θάλασσα	θάλασσα	NN	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
1	εἰαρινὸς	ἐαρινός	ADJ	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
2	δ̓	δέ		_	
3	οὗτος	οὗτος	ADJ	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
4	πέλεται	πέλω	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE	
5	πλόος	πλόος	NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
1	οὔ	οὐ	ADV	_	
2	μιν	μιν	PRON	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
3	ἔγωγε	ἐγώ	PRON	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
4	αἴνημ̓	αἰνέω	VB	person=PERSON_1|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
1	οὐ	οὐ	ADV	_	
2	γὰρ	γάρ		_	
3	ἐμῷ	ἐμός	ADJ	number=SINGULAR|gender=MASCULINE|case=DATIVE	
4	θυμῷ	θυμός	NN	number=SINGULAR|gender=MASCULINE|case=DATIVE	
5	κεχαρισμένος	χαρίζομαι	VB	number=SINGULAR|tense=PERF|mood=PARTICIPLE|gender=MASCULINE|case=NOMINATIVE	
6	ἐστίν	εἰμί	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
1	ἁρπακτός	ἁρπακτός	ADJ	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
1	χαλεπῶς	χαλεπός	ADV	_	
2	κε	ἄν		_	
3	φύγοις	φεύγω	VB	person=PERSON_2|number=SINGULAR|voice=ACTIVE	
4	κακόν	κακός	ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
1	ἀλλά	ἀλλά	ADV	_	
2	νυ	νῦν	ADV	_	
3	καὶ	καί	ADV	_	
4	τὰ	ὁ	PRON	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
5	ἄνθρωποι	ἄνθρωπος	NN	number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
6	ῥέζουσιν	ῥέζω	VB	person=PERSON_3|number=PLURAL|tense=PR|mood=INDICATIVE|voice=ACTIVE	
7	ἀιδρείῃσι	ἀιδρείη	NN	number=PLURAL|gender=FEMININE|case=DATIVE	
8	νόοιο	νόος	NN	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
1	χρήματα	χρῆμα	NN	number=PLURAL|gender=NEUTER|case=NOMINATIVE	
2	γὰρ	γάρ		_	
3	ψυχὴ	ψυχή	NN	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
4	πέλεται	πέλω	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE	
5	δειλοῖσι	δειλός	ADJ	number=PLURAL|gender=MASCULINE|case=DATIVE	
6	βροτοῖσιν	βροτός	NN	number=PLURAL|gender=MASCULINE|case=DATIVE	
1	δεινὸν	δεινός	ADJ	number=SINGULAR|gender=NEUTER|case=NOMINATIVE	
2	δ̓	δέ		_	
3	ἐστὶ	εἰμί	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
4	θανεῖν	θνήσκω	VB	mood=INFINITIVE|voice=ACTIVE	
5	μετὰ	μετά	PREP	_	
6	κύμασιν	κῦμα	NN	number=PLURAL|gender=NEUTER|case=DATIVE	
1	ἀλλά	ἀλλά	ADV	_	
2	σ̓	σύ	PRON	number=SINGULAR|case=ACCUSATIVE	
3	ἄνωγα	ἄνωγα	VB	person=PERSON_1|number=SINGULAR|tense=PERF|mood=INDICATIVE|voice=ACTIVE	
4	φράζεσθαι	φράζω	VB	tense=PR|mood=INFINITIVE	
5	τάδε	ὅδε	PRON	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
6	πάντα		ADJ	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
7	μετὰ	μετά	PREP	_	
8	φρεσίν	φρήν	NN	number=PLURAL|case=DATIVE	
9	ὡς	ὡς	ADV	_	
10	ἀγορεύω	ἀγορεύω	VB	person=PERSON_1|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
1	μη	μή		_	
2	δ̓	δέ		_	
3	ἐν	ἐν	PREP	_	
4	νηυσὶν	ναῦς	NN	number=PLURAL|gender=FEMININE|case=DATIVE	
5	ἅπαντα	ἅπας	ADJ	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
6	βίον	βίος	NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
7	κοΐλῃσι	κοῖλος	ADJ	number=PLURAL|gender=FEMININE|case=DATIVE	
8	τίθεσθαι	τίθημι	VB	tense=PR|mood=INFINITIVE	
1	ἀλλὰ	ἀλλά	ADV	_	
2	πλέω	πλείων	ADJ	number=PLURAL|gender=NEUTER|case=ACCUSATIVE|degree=COMPARATIVE	
3	λείπειν	λείπω	VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
4	τὰ	ὁ		number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
5	δὲ	δέ		_	
6	μείονα	μείων	ADJ	number=PLURAL|gender=NEUTER|case=ACCUSATIVE|degree=COMPARATIVE	
7	φορτίζεσθαι	φορτίζω	VB	tense=PR|mood=INFINITIVE	
1	δεινὸν	δεινός	ADJ	number=SINGULAR|gender=NEUTER|case=NOMINATIVE	
2	γὰρ	γάρ		_	
3	πόντου	πόντος	NN	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
4	μετὰ	μετά	PREP	_	
5	κύμασι	κῦμα	NN	number=PLURAL|gender=NEUTER|case=DATIVE	
6	πήματι	πῆμα	NN	number=SINGULAR|gender=NEUTER|case=DATIVE	
7	κύρσαι	κυρέω	VB	mood=INFINITIVE|voice=ACTIVE	
1	δεινὸν	δεινός	ADJ	number=SINGULAR|gender=NEUTER|case=NOMINATIVE	
2	δ̓	δέ		_	
3	εἴ	εἰ	CONJ	_	
4	κ̓	ἄν		_	
5	ἐπ̓	ἐπί	PREP	_	
6	ἄμαξαν	ἄμαξα	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
7	ὑπέρβιον	ὑπέρβιος	ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
8	ἄχθος	ἄχθος	NN	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
9	ἀείρας	ἀείρω	VB	number=SINGULAR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
10	ἄξονα	ἄξων	NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
1	καυάξαις	κατάγνυμι	VB	person=PERSON_2|number=SINGULAR|voice=ACTIVE	
2	καὶ	καί	CONJ	_	
3	φορτία	φορτίον	NN	number=PLURAL|gender=NEUTER|case=NOMINATIVE	
4	μαυρωθείη	μαυρόω	VB	person=PERSON_3|number=SINGULAR|voice=PASSIVE	
1	μέτρα	μέτρον	NN	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
2	φυλάσσεσθαι	φυλάσσω	VB	tense=PR|mood=INFINITIVE	
1	καιρὸς	καιρός	NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
2	δ̓	δέ		_	
3	ἐπὶ	ἐπί	PREP	_	
4	πᾶσιν	πᾶς	ADJ	number=PLURAL|gender=NEUTER|case=DATIVE	
5	ἄριστος	ἄριστος	ADJ	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
1	ὡραῖος	ὡραῖος	ADJ	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
2	δὲ	δέ		_	
3	γυναῖκα	γυνή	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
4	τεὸν	τεός	ADJ	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
5	ποτὶ	πρός	PREP	_	
6	οἶκον	οἶκος	NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
7	ἄγεσθαι	ἄγω	VB	tense=PR|mood=INFINITIVE	
8	μήτε	μήτε		_	
9	τριηκόντων	τριάκοντα	NRL	_	
10	ἐτέων	ἔτος	NN	number=PLURAL|gender=NEUTER|case=GENITIVE	
11	μάλα	μάλα	ADV	_	
12	πόλλ̓	πολύς	ADJ	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
13	ἀπολείπων	ἀπολείπω	VB	number=SINGULAR|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
14	μήτ̓	μήτε		_	
15	ἐπιθεὶς	ἐπιτίθημι	VB	number=SINGULAR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
16	μάλα	μάλα	ADV	_	
17	πολλά	πολύς	ADJ	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
1	γάμος	γάμος	NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
2	δέ	δέ		_	
3	τοι	τοι		_	
4	ὥριος	ὥριος	ADJ	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
5	οὗτος	οὗτος	ADJ	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
1	ἡ	ὁ		number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
2	δὲ	δέ		_	
3	γυνὴ	γυνή	NN	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
4	τέτοῤ	τέσσαρες	ADJ	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
5	ἡβώοι	ἡβάω	VB	person=PERSON_3|number=SINGULAR|tense=PR|voice=ACTIVE	
6	πέμπτῳ	πέμπτος	ADJ	number=SINGULAR|gender=NEUTER|case=DATIVE	
7	δὲ	δέ		_	
8	γαμοῖτο	γαμέω	VB	person=PERSON_3|number=SINGULAR|tense=PR	
1	παρθενικὴν	παρθενική	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
2	δὲ	δέ		_	
3	γαμεῖν	γαμέω	VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
4	ὥς	ὡς	CONJ	_	
5	κ̓	ἄν		_	
6	ἤθεα	ἦθος	NN	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
7	κεδνὰ	κεδνός	ADJ	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
8	διδάξῃς	διδάσκω	VB	person=PERSON_2|number=SINGULAR|mood=SUBJUNCTIVE|voice=ACTIVE	
1	τὴν	ὁ	PRON	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
2	δὲ	δέ		_	
3	μάλιστα	μάλιστα	ADV	_	
4	γαμεῖν	γαμέω	VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
5	ἥ	ὅς	PRON	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
6	τις	τις	PRON	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
7	σέθεν	σύ	PRON	number=SINGULAR|case=GENITIVE	
8	ἐγγύθι	ἐγγύθι	ADV	_	
9	ναίει	ναίω	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
10	πάντα	πᾶς	ADJ	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
11	μάλ̓	μάλα	ADV	_	
12	ἀμφιιδών	ἀμφοράω	VB	number=SINGULAR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
13	μὴ	μή	CONJ	_	
14	γείτοσι	γείτων	NN	number=PLURAL|gender=MASCULINE|case=DATIVE	
15	χάρματα	χάρμα	NN	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
16	γήμῃς	γαμέω	VB	person=PERSON_2|number=SINGULAR|mood=SUBJUNCTIVE|voice=ACTIVE	
1	οὐ	οὐ	ADV	_	
2	μὲν	μέν		_	
3	γάρ	γάρ		_	
4	τι	τις	PRON	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
5	γυναικὸς	γυνή	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
6	ἀνὴρ	ἀνήρ	NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
7	ληίζετ̓	ληίζομαι	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE	
8	ἄμεινον	ἀμείνων	ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE|degree=COMPARATIVE	
9	τῆς	ὁ		number=SINGULAR|gender=FEMININE|case=GENITIVE	
10	ἀγαθῆς	ἀγαθός	ADJ	number=SINGULAR|gender=FEMININE|case=GENITIVE	
11	τῆς	ὁ		number=SINGULAR|gender=FEMININE|case=GENITIVE	
12	δ̓	δέ		_	
13	αὖτε	αὖτε	ADV	_	
14	κακῆς	κακός	ADJ	number=SINGULAR|gender=FEMININE|case=GENITIVE	
15	οὐ	οὐ	ADV	_	
16	ῥίγιον	ῥῖγος	ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE|degree=COMPARATIVE	
17	ἄλλο	ἄλλος	ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
18	δειπνολόχης	δειπνολόχος	ADJ	number=SINGULAR|gender=FEMININE|case=GENITIVE	
1	ἥτ̓	ὅστε	PRON	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
2	ἄνδρα	ἀνήρ	NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
3	καὶ	καί	ADV	_	
4	ἴφθιμόν	ἴφθιμος	ADJ	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
5	περ	πέρ		_	
6	ἐόντα	εἰμί	VB	number=SINGULAR|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=ACCUSATIVE	
7	εὕει	εὕω	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
8	ἄτερ	ἄτερ	PREP	_	
9	δαλοῖο	δαλός	NN	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
10	καὶ	καί	CONJ	_	
11	ὠμῷ	ὠμός	ADJ	number=SINGULAR|gender=NEUTER|case=DATIVE	
12	γήραϊ	γῆρας	NN	number=SINGULAR|gender=NEUTER|case=DATIVE	
13	δῶκεν	δίδωμι	VB	person=PERSON_3|number=SINGULAR|mood=INDICATIVE|voice=ACTIVE	
1	εὖ	εὖ	ADV	_	
2	δ̓	δέ		_	
3	ὄπιν	ὄπις	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
4	ἀθανάτων	ἀθάνατος	ADJ	number=PLURAL|gender=MASCULINE|case=GENITIVE	
5	μακάρων	μάκαρ	NN	number=PLURAL|gender=MASCULINE|case=GENITIVE	
6	πεφυλαγμένος	φυλάσσω	VB	number=SINGULAR|tense=PERF|mood=PARTICIPLE|gender=MASCULINE|case=NOMINATIVE	
7	εἶναι	εἰμί	VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
1	μη	μή		_	
2	δὲ	δέ		_	
3	κασιγνήτῳ	κασίγνητος	NN	number=SINGULAR|gender=MASCULINE|case=DATIVE	
4	ἶσον	ἴσος	ADJ	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
5	ποιεῖσθαι	ποιέω	VB	tense=PR|mood=INFINITIVE	
6	ἑταῖρον	ἑταῖρος	NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
1	εἰ	εἰ	CONJ	_	
2	δέ	δέ		_	
3	κε	ἄν		_	
4	ποιήσῃς	ποιέω	VB	person=PERSON_2|number=SINGULAR|mood=SUBJUNCTIVE|voice=ACTIVE	
5	μή	μή	ADV	_	
6	μιν	μιν	PRON	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
7	πρότερος	πρότερος	ADJ	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
8	κακὸν	κακός	ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
9	ἔρξῃς	ἔρδω	VB	person=PERSON_2|number=SINGULAR|mood=SUBJUNCTIVE|voice=ACTIVE	
1	μη	μή		_	
2	δὲ	δέ		_	
3	ψεύδεσθαι	ψεύδω	VB	tense=PR|mood=INFINITIVE	
4	γλώσσης	γλῶσσα	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
5	χάριν	χάρις	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
1	εἰ	εἰ	CONJ	_	
2	δὲ	δέ		_	
3	σέ	σύ	PRON	number=SINGULAR|case=ACCUSATIVE	
4	γ̓	γε		_	
5	ἄρχῃ	ἄρχω	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=SUBJUNCTIVE|voice=ACTIVE	
6	ἤ	ἤ	CONJ	_	
7	τι	τις	PRON	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
8	ἔπος	ἔπος	NN	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
9	εἰπὼν	εἶπον	VB	number=SINGULAR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
10	ἀποθύμιον	ἀποθύμιος	ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
11	ἠὲ	ἤ	CONJ	_	
12	καὶ	καί	ADV	_	
13	ἔρξας	ἔρδω	VB	number=SINGULAR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
14	δὶς	δίς	ADV	_	
15	τόσα	τόσος	ADJ	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
16	τίνυσθαι	τίνυμαι	VB	tense=PR|mood=INFINITIVE	
17	μεμνημένος	μιμνήσκω	VB	number=SINGULAR|tense=PERF|mood=PARTICIPLE|gender=MASCULINE|case=NOMINATIVE	
1	εἰ	εἰ	CONJ	_	
2	δὲ	δέ		_	
3	σέ	σύ	PRON	number=SINGULAR|case=ACCUSATIVE	
4	γ̓	γε		_	
5	αὖτις	αὖθις	ADV	_	
6	ἡγῆτ̓	ἡγέομαι	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE	
7	ἐς	εἰς	PREP	_	
8	φιλότητα	φιλότης	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
9	δίκην	δίκη	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
10	δ̓	δέ		_	
11	ἐθέλῃσι	ἐθέλω	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=SUBJUNCTIVE|voice=ACTIVE	
12	παρασχεῖν	παρέχω	VB	mood=INFINITIVE|voice=ACTIVE	
13	δέξασθαι	δέχομαι	VB	mood=INFINITIVE	
1	δειλός	δειλός	ADJ	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
2	τοι	τοι		_	
3	ἀνὴρ	ἀνήρ	NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
4	φίλον	φίλος	ADJ	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
5	ἄλλοτε	ἄλλοτε	ADV	_	
6	ἄλλον	ἄλλος	ADJ	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
7	ποιεῖται	ποιέω	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE	
8	σὲ	σύ	PRON	number=SINGULAR|case=ACCUSATIVE	
9	δὲ	δέ		_	
10	μή	μή	ADV	_	
11	τι	τις	PRON	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
12	νόον	νόος	NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
13	κατελεγχέτω	κατελέγχω	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=IMPERATIVE|voice=ACTIVE	
14	εἶδος	εἶδος	NN	number=SINGULAR|gender=NEUTER|case=NOMINATIVE	
1	μη	μή		_	
2	δὲ	δέ		_	
3	πολύξεινον	πολύξενος	ADJ	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
4	μη	μή		_	
5	δ̓	δέ		_	
6	ἄξεινον	ἄξενος	ADJ	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
7	καλέεσθαι	καλέω	VB	tense=PR|mood=INFINITIVE	
8	μη	μή		_	
9	δὲ	δέ		_	
10	κακῶν	κακός	ADJ	number=PLURAL|gender=MASCULINE|case=GENITIVE	
11	ἕταρον	ἑταῖρος	NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
12	μη	μή		_	
13	δ̓	δέ		_	
14	ἐσθλῶν	ἐσθλός	ADJ	number=PLURAL|gender=MASCULINE|case=GENITIVE	
15	νεικεστῆρα	νεικεστήρ	NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
1	μη	μή		_	
2	δέ	δέ		_	
3	ποτ̓	ποτέ		_	
4	οὐλομένην	οὐλόμενος	ADJ	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
5	πενίην	πενία	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
6	θυμοφθόρον	θυμοφθόρος	ADJ	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
7	ἀνδρὶ	ἀνήρ	NN	number=SINGULAR|gender=MASCULINE|case=DATIVE	
8	τέτλαθ̓	τλάω	VB	person=PERSON_2|number=SINGULAR|tense=PERF|mood=IMPERATIVE|voice=ACTIVE	
9	ὀνειδίζειν	ὀνειδίζω	VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
10	μακάρων	μάκαρ	NN	number=PLURAL|gender=MASCULINE|case=GENITIVE	
11	δόσιν	δόσις	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
12	αἰὲν	ἀεί	ADV	_	
13	ἐόντων	εἰμί	VB	number=PLURAL|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=GENITIVE	
1	γλώσσης	γλῶσσα	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
2	τοι	τοι		_	
3	θησαυρὸς	θησαυρός	NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
4	ἐν	ἐν	PREP	_	
5	ἀνθρώποισιν	ἄνθρωπος	NN	number=PLURAL|gender=MASCULINE|case=DATIVE	
6	ἄριστος	ἄριστος	ADJ	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
7	φειδωλῆς	φειδωλός	ADJ	number=SINGULAR|gender=FEMININE|case=GENITIVE	
8	πλείστη	πλεῖστος	ADJ	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
9	δὲ	δέ		_	
10	χάρις	χάρις	NN	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
11	κατὰ	κατά	PREP	_	
12	μέτρον	μέτρον	NN	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
13	ἰούσης	εἶμι	VB	number=SINGULAR|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=FEMININE|case=GENITIVE	
1	εἰ	εἰ	CONJ	_	
2	δὲ	δέ		_	
3	κακὸν	κακός	ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
4	εἴποις	εἶπον	VB	person=PERSON_2|number=SINGULAR|voice=ACTIVE	
5	τάχα	τάχα	ADV	_	
6	κ̓	ἄν		_	
7	αὐτὸς	αὐτός	ADJ	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
8	μεῖζον	μέγας	ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE|degree=COMPARATIVE	
9	ἀκούσαις	ἀκούω	VB	person=PERSON_2|number=SINGULAR|voice=ACTIVE	
1	μη	μή		_	
2	δὲ	δέ		_	
3	πολυξείνου	πολύξενος	ADJ	number=SINGULAR|gender=FEMININE|case=GENITIVE	
4	δαιτὸς	δαίς	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
5	δυσπέμφελος	δυσπέμφελος	ADJ	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
6	εἶναι	εἰμί	VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
7	ἐκ	ἐκ	PREP	_	
8	κοινοῦ	κοινός	ADJ	number=SINGULAR|gender=FEMININE|case=GENITIVE	
1	πλείστη	πλεῖστος	ADJ	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
2	δὲ	δέ		_	
3	χάρις	χάρις	NN	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
4	δαπάνη	δαπάνη	NN	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
5	τ̓	τε		_	
6	ὀλιγίστη	ὀλίγιστος	ADJ	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
1	μη	μή		_	
2	δέ	δέ		_	
3	ποτ̓	ποτέ		_	
4	ἐξ	ἐκ	PREP	_	
5	ἠοῦς	ἠώς	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
6	Διὶ	Ζεύς	NN	number=SINGULAR|gender=MASCULINE|case=DATIVE	
7	λειβέμεν	λείβω	VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
8	αἴθοπα	αἶθοψ	ADJ	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
9	οἶνον	οἶνος	NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
10	χερσὶν	χείρ	NN	number=PLURAL|gender=FEMININE|case=DATIVE	
11	ἀνίπτοισιν	ἄνιπτος	ADJ	number=PLURAL|gender=FEMININE|case=DATIVE	
12	μη	μή		_	
13	δ̓	δέ		_	
14	ἄλλοις	ἄλλος	ADJ	number=PLURAL|gender=MASCULINE|case=DATIVE	
15	ἀθανάτοισιν	ἀθάνατος	ADJ	number=PLURAL|gender=MASCULINE|case=DATIVE	
1	οὐ	οὐ	ADV	_	
2	γὰρ	γάρ		_	
3	τοί	ὁ	PRON	number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
4	γε	γε		_	
5	κλύουσιν	κλύω	VB	person=PERSON_3|number=PLURAL|tense=PR|mood=INDICATIVE|voice=ACTIVE	
6	ἀποπτύουσι	ἀποπτύω	VB	person=PERSON_3|number=PLURAL|tense=PR|mood=INDICATIVE|voice=ACTIVE	
7	δέ	δέ		_	
8	τ̓	τε		_	
9	ἀράς	ἀρά	NN	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
1	μη	μή		_	
2	δ̓	δέ		_	
3	ἄντ̓	ἄντα	PREP	_	
4	ἠελίου	ἠέλιος	NN	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
5	τετραμμένος	τρέπω	VB	number=SINGULAR|tense=PERF|mood=PARTICIPLE|gender=MASCULINE|case=NOMINATIVE	
6	ὀρθὸς	ὀρθός	ADJ	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
7	ὀμιχεῖν	ὀμιχέω	VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
1	αὐτὰρ	ἀτάρ		_	
2	ἐπεί	ἐπεί	CONJ	_	
3	κε	ἄν		_	
4	δύῃ	δύω	VB	person=PERSON_3|number=SINGULAR|mood=SUBJUNCTIVE|voice=ACTIVE	
5	μεμνημένος	μιμνήσκω	VB	number=SINGULAR|tense=PERF|mood=PARTICIPLE|gender=MASCULINE|case=NOMINATIVE	
6	ἔς	εἰς	PREP	_	
7	τ̓	τε		_	
8	ἀνιόντα	ἄνειμι	VB	number=SINGULAR|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=ACCUSATIVE	
1	μήτ̓	μήτε		_	
2	ἐν	ἐν	PREP	_	
3	ὁδῷ	ὁδός	NN	number=SINGULAR|gender=FEMININE|case=DATIVE	
4	μήτ̓	μήτε		_	
