27	Λακεδαιμονίοις	Λακεδαιμόνιος	NN	number=PLURAL|gender=MASCULINE|case=DATIVE	
28	καὶ	καί	CONJ	_	
29	Ἀθηναίοις	Ἀθήναιος	NN	number=PLURAL|gender=MASCULINE|case=DATIVE	
30	ἐλθοῦσι	ἔρχομαι	VB	number=PLURAL|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=DATIVE	
31	καὶ	καί	CONJ	_	
32	πολλὰ	πολύς	ADJ	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
33	εἰποῦσιν	εἶπον	VB	number=PLURAL|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=DATIVE	
34	οὐκ	οὐ	ADV	_	
35	ἐκδίδωσιν	ἐκδίδωμι	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
36	ἀλλ᾽	ἀλλά	CONJ	_	
37	ἀποστέλλει	ἀποστέλλω	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
38	βουλόμενον	βούλομαι	VB	number=SINGULAR|tense=PR|mood=PARTICIPLE|gender=MASCULINE|case=ACCUSATIVE	
39	ὡς	ὡς	PREP	_	
40	βασιλέα	βασιλεύς	NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
41	πορευθῆναι	πορεύω	VB	mood=INFINITIVE|voice=PASSIVE	
42	ἐπὶ	ἐπί	PREP	_	
43	τὴν	ὁ		number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
44	ἑτέραν	ἕτερος	ADJ	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
45	θάλασσαν	θάλασσα	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
46	πεζῇ	πεζός	ADJ	number=SINGULAR|gender=FEMININE|case=DATIVE	
47	ἐς	εἰς	PREP	_	
48	Πύδναν	Πύδνα	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
49	τὴν	ὁ		number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
50	Ἀλεξάνδρου	Ἀλέξανδρος	NN	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
1	ἐν	ἐν	PREP	_	
2	ᾗ	ὅς	PRON	number=SINGULAR|gender=FEMININE|case=DATIVE	
3	ὁλκάδος	ὁλκάς	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
4	τυχὼν	τυγχάνω	VB	number=SINGULAR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
5	ἀναγομένης	ἀνάγω	VB	number=SINGULAR|tense=PR|mood=PARTICIPLE|gender=FEMININE|case=GENITIVE	
6	ἐπ᾽	ἐπί	PREP	_	
7	Ἰωνίας	Ἰωνία	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
8	καὶ	καί	CONJ	_	
9	ἐπιβὰς	ἐπιβαίνω	VB	number=SINGULAR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
10	καταφέρεται	καταφέρω	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE	
11	χειμῶνι	χειμών	NN	number=SINGULAR|gender=MASCULINE|case=DATIVE	
12	ἐς	εἰς	PREP	_	
13	τὸ	ὁ		number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
14	Ἀθηναίων	Ἀθήναιος	NN	number=PLURAL|gender=MASCULINE|case=GENITIVE	
15	στρατόπεδον	στρατόπεδον	NN	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
16	ὃ	ὅς	PRON	number=SINGULAR|gender=NEUTER|case=NOMINATIVE	
17	ἐπολιόρκει	πολιορκέω	VB	person=PERSON_3|number=SINGULAR|tense=IMP|mood=INDICATIVE|voice=ACTIVE	
18	Νάξον	Νάξος	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
1	καί	καί	ADV	_	
2	ἦν	εἰμί	VB	person=PERSON_3|number=SINGULAR|tense=IMP|mood=INDICATIVE|voice=ACTIVE	
3	γὰρ	γάρ	ADV	_	
4	ἀγνὼς	ἀγνώς	NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
5	τοῖς	ὁ		number=PLURAL|gender=MASCULINE|case=DATIVE	
6	ἐν	ἐν	PREP	_	
7	τῇ	ὁ		number=SINGULAR|gender=FEMININE|case=DATIVE	
8	νηί	ναῦς	NN	number=SINGULAR|gender=FEMININE|case=DATIVE	
9	δείσας	δείδω	VB	number=SINGULAR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
10	φράζει	φράζω	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
11	τῷ	ὁ		number=SINGULAR|gender=MASCULINE|case=DATIVE	
12	ναυκλήρῳ	ναύκληρος	NN	number=SINGULAR|gender=MASCULINE|case=DATIVE	
13	ὅστις	ὅστις	PRON	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
14	ἐστὶ	εἰμί	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
15	καὶ	καί	CONJ	_	
16	δι᾽	διά	PREP	_	
17	ἃ	ὅς	PRON	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
18	φεύγει	φεύγω	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
19	καὶ	καί	CONJ	_	
20	εἰ	εἰ	CONJ	_	
21	μὴ	μή	ADV	_	
22	σώσει	σώζω	VB	person=PERSON_3|number=SINGULAR|mood=SUBJUNCTIVE|voice=ACTIVE	
23	αὐτόν	αὐτός	PRON	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
24	ἔφη	φημί	VB	person=PERSON_3|number=SINGULAR|tense=IMP|mood=INDICATIVE|voice=ACTIVE	
25	ἐρεῖν	ἐρῶ	VB	tense=FUTURE|mood=INFINITIVE|voice=ACTIVE	
26	ὅτι	ὅτι2	CONJ	_	
27	χρήμασι	χρῆμα	NN	number=PLURAL|gender=NEUTER|case=DATIVE	
28	πεισθεὶς	πείθω	VB	number=SINGULAR|mood=PARTICIPLE|voice=PASSIVE|gender=MASCULINE|case=NOMINATIVE	
29	αὐτὸν	αὐτός	PRON	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
30	ἄγει	ἄγω	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
1	τὴν	ὁ		number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
2	δὲ	δέ	ADV	_	
3	ἀσφάλειαν	ἀσφάλεια	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
4	εἶναι	εἰμί	VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
5	μηδένα	μηδείς	PRON	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
6	ἐκβῆναι	ἐκβαίνω	VB	mood=INFINITIVE|voice=ACTIVE	
7	ἐκ	ἐκ	PREP	_	
8	τῆς	ὁ		number=SINGULAR|gender=FEMININE|case=GENITIVE	
9	νεὼς	ναῦς	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
10	μέχρι	μέχρι	CONJ	_	
11	πλοῦς	πλόος	NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
12	γένηται	γίγνομαι	VB	person=PERSON_3|number=SINGULAR|mood=SUBJUNCTIVE	
13	[0]		EXCL	_	
1	πειθομένῳ	πείθω	VB	number=SINGULAR|tense=PR|mood=PARTICIPLE|gender=MASCULINE|case=DATIVE	
2	δ᾽	δέ	ADV	_	
3	αὐτῷ	αὐτός	PRON	number=SINGULAR|gender=MASCULINE|case=DATIVE	
4	χάριν	χάρις	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
5	ἀπομνήσεσθαι	ἀπομιμνήσκομαι	VB	tense=FUTURE|mood=INFINITIVE	
6	ἀξίαν	ἄξιος	ADJ	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
7	[0]		EXCL	_	
1	ὁ	ὁ		number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
2	δὲ	δέ	ADV	_	
3	ναύκληρος	ναύκληρος	NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
4	ποιεῖ	ποιέω	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
5	τε	τε	ADV	_	
6	ταῦτα	οὗτος	PRON	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
7	καὶ	καί	CONJ	_	
8	ἀποσαλεύσας	ἀποσαλεύω	VB	number=SINGULAR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
9	ἡμέραν	ἡμέρα	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
10	καὶ	καί	CONJ	_	
11	νύκτα	νύξ	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
12	ὑπὲρ	ὑπέρ	PREP	_	
13	τοῦ	ὁ		number=SINGULAR|gender=NEUTER|case=GENITIVE	
14	στρατοπέδου	στρατόπεδον	NN	number=SINGULAR|gender=NEUTER|case=GENITIVE	
15	ὕστερον	ὕστερος	ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
16	ἀφικνεῖται	ἀφικνέομαι	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE	
17	ἐς	εἰς	PREP	_	
18	Ἔφεσον	Ἔφεσος	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
1	καὶ	καί	ADV	_	
2	ὁ	ὁ		number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
3	Θεμιστοκλῆς	Θεμιστοκλῆς	NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
4	ἐκεῖνόν	ἐκεῖνος	PRON	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
5	τε	τε	ADV	_	
6	ἐθεράπευσε	θεραπεύω	VB	person=PERSON_3|number=SINGULAR|mood=INDICATIVE|voice=ACTIVE	
7	χρημάτων	χρῆμα	NN	number=PLURAL|gender=NEUTER|case=GENITIVE	
8	δόσει	δόσις	NN	number=SINGULAR|gender=FEMININE|case=DATIVE	
9	ἦλθε	ἔρχομαι	VB	person=PERSON_3|number=SINGULAR|mood=INDICATIVE|voice=ACTIVE	
10	γὰρ	γάρ	ADV	_	
11	αὐτῷ	αὐτός	PRON	number=SINGULAR|gender=MASCULINE|case=DATIVE	
12	ὕστερον	ὕστερος	ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
13	ἔκ	ἐκ	PREP	_	
14	τε	τε	ADV	_	
15	Ἀθηνῶν	Ἀθῆναι	NN	number=PLURAL|gender=FEMININE|case=GENITIVE	
16	παρὰ	παρά	PREP	_	
17	τῶν	ὁ		number=PLURAL|gender=MASCULINE|case=GENITIVE	
18	φίλων	φίλων	NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
19	καὶ	καί	CONJ	_	
20	ἐξ	ἐκ	PREP	_	
21	Ἄργους	Ἄργος	NN	number=SINGULAR|gender=NEUTER|case=GENITIVE	
22	ἃ	ὅς	PRON	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
23	ὑπεξέκειτο	ὑπέκκειμαι	VB	person=PERSON_3|number=SINGULAR|tense=IMP|mood=INDICATIVE	
24	καὶ	καί	CONJ	_	
25	μετὰ	μετά	PREP	_	
26	τῶν	ὁ		number=PLURAL|gender=MASCULINE|case=GENITIVE	
27	κάτω	κάτω	ADV	_	
28	Περσῶν	Πέρσης	NN	number=PLURAL|gender=MASCULINE|case=GENITIVE	
29	τινὸς	τις	PRON	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
30	πορευθεὶς	πορεύω	VB	number=SINGULAR|mood=PARTICIPLE|voice=PASSIVE|gender=MASCULINE|case=NOMINATIVE	
31	ἄνω	ἄνω2	ADV	_	
32	ἐσπέμπει	εἰσπέμπω	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
33	γράμματα	γράμμα	NN	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
34	πρὸς	πρός	PREP	_	
35	βασιλέα	βασιλεύς	NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
36	Ἀρταξέρξην	Ἀρταξέρξης	NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
37	τὸν	ὁ		number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
38	Ξέρξου	Ξέρξης	NN	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
39	νεωστὶ	νεωστί	ADV	_	
40	βασιλεύοντα	βασιλεύω	VB	number=SINGULAR|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=ACCUSATIVE	
1	ἐδήλου	δηλόω	VB	person=PERSON_3|number=SINGULAR|tense=IMP|mood=INDICATIVE|voice=ACTIVE	
2	δὲ	δέ	ADV	_	
3	ἡ	ὁ		number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
4	γραφὴ	γραφὴ	NN	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
5	ὅτι	ὅτι2	CONJ	_	
6	‘Θεμιστοκλῆς	‘Θεμιστοκλῆς	NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
7	ἥκω	ἥκω	VB	person=PERSON_1|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
8	παρὰ	παρά	PREP	_	
9	σέ	σύ	PRON	person=PERSON_2|number=SINGULAR|case=ACCUSATIVE	
10	ὃς	ὅς	PRON	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
11	κακὰ	κακός	ADJ	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
12	μὲν	μέν	ADV	_	
13	πλεῖστα	πλεῖστος	ADJ	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
14	Ἑλλήνων	Ἕλλην	NN	number=PLURAL|gender=MASCULINE|case=GENITIVE	
15	εἴργασμαι	ἐργάζομαι	VB	person=PERSON_1|number=SINGULAR|tense=PERF|mood=INDICATIVE	
16	τὸν	ὁ		number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
17	ὑμέτερον	ὑμέτερος	ADJ	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
18	οἶκον	οἶκος	NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
19	ὅσον	ὅσος	ADJ	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
20	χρόνον	χρόνος	NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
21	τὸν	ὁ		number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
22	σὸν	σός	ADJ	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
23	πατέρα	πατήρ	NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
24	ἐπιόντα	ἔπειμι2	VB	number=SINGULAR|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=ACCUSATIVE	
25	ἐμοὶ	ἐγώ	PRON	person=PERSON_1|number=SINGULAR|gender=MASCULINE|case=DATIVE	
26	ἀνάγκῃ	ἀνάγκη	NN	number=SINGULAR|gender=FEMININE|case=DATIVE	
27	ἠμυνόμην	ἀμύνω	VB	person=PERSON_1|number=SINGULAR|tense=IMP|mood=INDICATIVE	
28	πολὺ	πολύς	ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
29	δ᾽	δέ	CONJ	_	
30	ἔτι	ἔτι	ADV	_	
31	πλείω	πλείων	ADJ	number=PLURAL|gender=NEUTER|case=ACCUSATIVE|degree=COMPARATIVE	
32	ἀγαθά	ἀγαθός	ADJ	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
33	ἐπειδὴ	ἐπεί	CONJ	_	
34	ἐν	ἐν	PREP	_	
35	τῷ	ὁ		number=SINGULAR|gender=NEUTER|case=DATIVE	
36	ἀσφαλεῖ	ἀσφαλής	ADJ	number=SINGULAR|gender=NEUTER|case=DATIVE	
37	μὲν	μέν	ADV	_	
38	ἐμοί	ἐγώ	PRON	person=PERSON_1|number=SINGULAR|gender=MASCULINE|case=DATIVE	
39	ἐκείνῳ	ἐκεῖνος	PRON	number=SINGULAR|gender=MASCULINE|case=DATIVE	
40	δὲ	δέ	CONJ	_	
41	ἐν	εἰς	PREP	_	
42	ἐπικινδύνῳ	ἐπικίνδυνος	ADJ	number=SINGULAR|gender=NEUTER|case=DATIVE	
43	πάλιν	πάλιν	ADV	_	
44	ἡ	ὁ		number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
45	ἀποκομιδὴ	ἀποκομιδή	NN	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
46	ἐγίγνετο	γίγνομαι	VB	person=PERSON_3|number=SINGULAR|tense=IMP|mood=INDICATIVE	
47	ἐγίγνετο	γίγνομαι	VB	person=PERSON_3|number=SINGULAR|tense=IMP|mood=INDICATIVE	
1	καί	καί	ADV	_	
2	μοι	ἐγώ	PRON	person=PERSON_1|number=SINGULAR|gender=MASCULINE|case=DATIVE	
3	εὐεργεσία	εὐεργεσία	NN	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
4	ὀφείλεται	ὀφείλω	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE	
5	γράψας	γράφω	VB	number=SINGULAR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
6	τήν	ὁ		number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
7	τε	τε	ADV	_	
8	ἐκ	ἐκ	PREP	_	
9	Σαλαμῖνος	Σαλαμίς	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
10	προάγγελσιν	προάγγελσις	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
11	τῆς	ὁ		number=SINGULAR|gender=FEMININE|case=GENITIVE	
12	ἀναχωρήσεως	ἀναχώρησις	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
13	καὶ	καί	CONJ	_	
14	τὴν	ὁ		number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
15	τῶν	ὁ		number=PLURAL|gender=FEMININE|case=GENITIVE	
16	γεφυρῶν	γέφυρα	NN	number=PLURAL|gender=FEMININE|case=GENITIVE	
17	ἣν	ὅς	PRON	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
18	ψευδῶς	ψευδής	ADV	_	
19	προσεποιήσατο	προσποιέω	VB	person=PERSON_3|number=SINGULAR|mood=INDICATIVE	
20	τότε	τότε	ADV	_	
21	δι᾽	διά	PREP	_	
22	αὑτὸν	ἑαυτοῦ	PRON	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
23	οὐ	οὐ	ADV	_	
24	διάλυσιν	διάλυσις	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
25	καὶ	καί	CONJ	_	
26	νῦν	νῦν	ADV	_	
27	ἔχων	ἔχω	VB	number=SINGULAR|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
28	σε	σύ	PRON	person=PERSON_2|number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
29	μεγάλα	μέγας	ADJ	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
30	ἀγαθὰ	ἀγαθός	ADJ	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
31	δρᾶσαι	δράω	VB	mood=INFINITIVE|voice=ACTIVE	
32	πάρειμι	πάρειμι2	VB	person=PERSON_1|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
33	διωκόμενος	διώκω	VB	number=SINGULAR|tense=PR|mood=PARTICIPLE|gender=MASCULINE|case=NOMINATIVE	
34	ὑπὸ	ὑπό	PREP	_	
35	τῶν	ὁ		number=PLURAL|gender=MASCULINE|case=GENITIVE	
36	Ἑλλήνων	Ἕλλην	NN	number=PLURAL|gender=MASCULINE|case=GENITIVE	
37	διὰ	διά	PREP	_	
38	τὴν	ὁ		number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
39	σὴν	σός	ADJ	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
40	φιλίαν	φιλία	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
41	[0]		EXCL	_	
1	βούλομαι	βούλομαι	VB	person=PERSON_1|number=SINGULAR|tense=PR|mood=INDICATIVE	
2	δ᾽	δέ	ADV	_	
3	ἐνιαυτὸν	ἐνιαυτός	NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
4	ἐπισχὼν	ἐπώχατο	VB	number=SINGULAR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
5	αὐτός	αὐτός	PRON	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
6	σοι	σοι	PRON	number=SINGULAR|gender=MASCULINE|case=DATIVE	
7	περὶ	περί	PREP	_	
8	ὧν	ὅς	PRON	number=PLURAL|gender=NEUTER|case=GENITIVE	
9	ἥκω	ἥκω	VB	person=PERSON_1|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
10	δηλῶσαι	δηλόω	VB	mood=INFINITIVE|voice=ACTIVE	
1	βασιλεὺς	βασιλεύς	NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
2	δέ	δέ	ADV	_	
3	ὡς	ὡς	CONJ	_	
4	λέγεται	λέγω3	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE	
5	ἐθαύμασέ	θαυμάζω	VB	person=PERSON_3|number=SINGULAR|mood=INDICATIVE|voice=ACTIVE	
6	τε	τε	ADV	_	
7	αὐτοῦ	αὐτός	PRON	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
8	τὴν	ὁ		number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
9	διάνοιαν	διάνοια	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
10	καὶ	καί	CONJ	_	
11	ἐκέλευε	κελεύω	VB	person=PERSON_3|number=SINGULAR|tense=IMP|mood=INDICATIVE|voice=ACTIVE	
12	ποιεῖν	ποιέω	VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
13	οὕτως	οὕτως	ADV	_	
1	ὁ	ὁ		number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
2	δ᾽	δέ	ADV	_	
3	ἐν	ἐν	PREP	_	
4	τῷ	ὁ		number=SINGULAR|gender=MASCULINE|case=DATIVE	
5	χρόνῳ	χρόνος	NN	number=SINGULAR|gender=MASCULINE|case=DATIVE	
6	ὃν	ὅς	PRON	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
7	ἐπέσχε	ἐπώχατο	VB	person=PERSON_3|number=SINGULAR|mood=INDICATIVE|voice=ACTIVE	
8	τῆς	ὁ		number=SINGULAR|gender=FEMININE|case=GENITIVE	
9	τε	τε	ADV	_	
10	Περσίδος	Περσίς	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
11	γλώσσης	γλῶσσα	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
12	ὅσα	ὅσος	ADJ	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
13	ἐδύνατο	δύναμαι	VB	person=PERSON_3|number=SINGULAR|tense=IMP|mood=INDICATIVE	
14	κατενόησε	κατανοέω	VB	person=PERSON_3|number=SINGULAR|mood=INDICATIVE|voice=ACTIVE	
15	καὶ	καί	CONJ	_	
16	τῶν	ὁ		number=PLURAL|gender=NEUTER|case=GENITIVE	
17	ἐπιτηδευμάτων	ἐπιτήδευμα	NN	number=PLURAL|gender=NEUTER|case=GENITIVE	
18	τῆς	ὁ		number=SINGULAR|gender=FEMININE|case=GENITIVE	
19	χώρας	χώρα	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
1	ἀφικόμενος	ἀφικνέομαι	VB	number=SINGULAR|mood=PARTICIPLE|gender=MASCULINE|case=NOMINATIVE	
2	δὲ	δέ	ADV	_	
3	μετὰ	μετά	PREP	_	
4	τὸν	ὁ		number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
5	ἐνιαυτὸν	ἐνιαυτός	NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
6	γίγνεται	γίγνομαι	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE	
7	παρ᾽	παρά	PREP	_	
8	αὐτῷ	αὐτός	PRON	number=SINGULAR|gender=MASCULINE|case=DATIVE	
9	μέγας	μέγας	ADJ	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
10	καὶ	καί	ADV	_	
11	ὅσος	ὅσος	ADJ	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
12	οὐδείς	οὐδείς	PRON	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
13	πω	πω	ADV	_	
14	Ἑλλήνων	Ἕλλην	NN	number=PLURAL|gender=MASCULINE|case=GENITIVE	
15	διά	διά	PREP	_	
16	τε	τε	ADV	_	
17	τὴν	ὁ		number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
18	προϋπάρχουσαν	προυπάρχω	VB	number=SINGULAR|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=FEMININE|case=ACCUSATIVE	
19	ἀξίωσιν	ἀξίωσις	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
20	καὶ	καί	CONJ	_	
21	τοῦ	ὁ		number=SINGULAR|gender=NEUTER|case=GENITIVE	
22	Ἑλληνικοῦ	Ἑλληνικός	ADJ	number=SINGULAR|gender=NEUTER|case=GENITIVE	
23	ἐλπίδα	ἐλπίς	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
24	ἣν	ὅς	PRON	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
25	ὑπετίθει	ὑποτίθημι	VB	person=PERSON_3|number=SINGULAR|tense=IMP|mood=INDICATIVE|voice=ACTIVE	
26	αὐτῷ	αὐτός	PRON	number=SINGULAR|gender=MASCULINE|case=DATIVE	
27	δουλώσειν	δουλόω	VB	tense=FUTURE|mood=INFINITIVE|voice=ACTIVE	
28	μάλιστα	μάλιστα	ADV	_	
29	δὲ	δέ	CONJ	_	
30	ἀπὸ	ἀπό	PREP	_	
31	τοῦ	ὁ		number=SINGULAR|gender=NEUTER|case=GENITIVE	
32	πεῖραν	πεῖρα	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
33	διδοὺς	δίδωμι	VB	number=SINGULAR|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
34	ξυνετὸς	συνετός	ADJ	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
35	φαίνεσθαι	φαίνω	VB	tense=PR|mood=INFINITIVE	
1	ἦν	εἰμί	VB	person=PERSON_3|number=SINGULAR|tense=IMP|mood=INDICATIVE|voice=ACTIVE	
2	γὰρ	γάρ	ADV	_	
3	ὁ	ὁ		number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
4	Θεμιστοκλῆς	Θεμιστοκλῆς	NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
5	βεβαιότατα	βέβαιος	ADJ	number=PLURAL|gender=NEUTER|case=ACCUSATIVE|degree=SUPERLATIVE	
6	δὴ	δή	ADV	_	
7	φύσεως	φύσις	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
8	ἰσχὺν	ἰσχύς	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
9	δηλώσας	δηλόω	VB	number=SINGULAR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
